,Unnamed: 0.1,Unnamed: 0,Player,Tm,Pos,Rk,Age,G,GS,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Win,Loss,Att_R,Yds_R,TD_R,1D_R,Lng_R,Y/A_R,Y/G_R,Fmb_R,Year,Rookie,Vet,Con_Len,Con_Sal,Cap,%Cap,New_Con_Len,New_Perc_Cap,Con_Yrs_Lft
132,132,132,Marcus Mariota,TEN,QB,-0.133042249,-0.739096985,0.672109731,0.631240478,0.151590125,0.062449673,1.033784214,0.112008043,-0.333292012,-0.479937562,0.107090593,-0.294184766,0.102196602,-0.065084706,0.428812646,0.31100311,-0.08555254,-0.29037674,0.335796473,0.227858329,1.206432879,0.842124558,1.234407598,0.027067254,0.065158713,0.493947974,0.83341924,0.602695523,0.443890704,1.300881655,1.513925396,0.594716203,1.606757471,0.91395552,0.886954586,1.261344299,1.260239823,2018,1,0,4,24213974,177200000,0.034161927,0,0.032165215,0
133,133,133,Joe Flacco,BAL,QB,-0.071031031,0.839556769,-0.290547436,-0.066613317,0.180021351,0.29367988,-0.30303293,0.07334803,-0.252538441,-0.531695535,-0.329204415,-0.643083141,0.076991162,0.477287846,-0.468874727,-0.068058852,-0.323198483,0.867857415,-0.075750511,0.311931843,-0.454008908,-0.698951424,-1.039198955,-0.041641929,0.164706746,-0.899238619,-0.952479131,-0.156424792,0.12265401,-0.286245079,-0.455723841,-0.630221648,0.084130649,-0.228193293,-0.305008729,-0.460496573,-0.320788318,2018,0,1,3,66400000,177200000,0.124905944,0,0.117605384,0
134,134,134,Ryan Fitzpatrick,TAM,QB,-0.009019813,1.431551927,-0.483078869,-0.415540214,-0.303309483,-0.347020485,0.651836459,0.012596581,0.151229415,1.383349444,0.979680608,0.796122656,0.001374842,0.694236868,2.060971507,1.069127035,1.482910686,1.139725882,0.747343457,0.637716708,-0.5817352,-0.727141838,-0.62868666,2.073074034,1.150706316,-0.899238619,-0.952479131,-0.662505002,0.12265401,0.313336131,0.21976484,0.594716203,-0.011033528,0.179716997,0.365470636,0.715394755,-0.057283628,2018,0,1,1,3300000,177200000,0.018623025,2,0.02922423,0
135,135,135,Josh Rosen,ARI,QB,0.052991404,-1.528423862,0.672109731,0.631240478,0.073404255,0.361122024,-1.344708626,-0.041404706,-0.333292012,-0.738727424,1.415975615,0.229162796,-0.011227878,0.694236868,-1.040130329,-0.826182778,-0.370727671,-0.512588866,-0.96489523,-1.301228698,1.398022316,1.565678525,0.91862891,-1.240235453,-0.987206213,-0.202645322,0.238119783,-0.409464897,1.72883748,-0.145167147,0.131383143,-0.630221648,-0.106197704,1.403447868,1.035950001,-0.048934608,1.523744513,2018,1,0,4,17597756,177200000,0.024827534,0,0.023376403,3
136,136,136,Nick Mullens,SFO,QB,0.115002622,-1.133760423,-0.483078869,-0.241076766,-0.218015807,-0.212136197,0.217804918,-0.042018357,-0.17178487,0.244674051,0.5433856,0.229162796,-0.086844198,1.23660942,1.000068247,0.500534091,0.769972856,1.000688127,0.259584069,0.14903941,-0.390145763,-0.247904795,-0.502375185,0.988995815,0.534456585,-0.899238619,-0.357179674,-0.409464897,0.12265401,-0.321514562,-0.840815519,-0.630221648,-0.772346939,-1.125595931,-1.534220897,-1.048442236,-0.584293009,2018,0,1,2,1050000,177200000,0.002962754,1,0.003784057,1
137,137,137,Alex Smith,WAS,QB,0.17701384,1.036888488,-0.098016002,0.107850132,-0.011889422,0.047997785,-0.077336529,-0.101542504,-0.414045584,-0.63521148,-0.547351918,-0.686695438,-0.086844198,-0.553220004,-0.387266784,0.026706638,-0.323198483,0.173910049,0.000461893,-0.10318113,-0.070830034,-0.304285623,-0.344485841,-0.163791588,0.093601008,-0.899238619,-0.952479131,0.349655418,-0.198582684,0.489683546,0.320772493,-0.017752722,0.559951531,0.50604523,0.328221782,0.530611832,0.469725752,2018,0,1,4,94000000,177200000,0.13261851,0,0.118567104,3
138,138,138,Josh Allen,BUF,QB,0.239025057,-1.331092143,0.287046864,0.282313581,-0.267770451,0.009459418,-1.761378905,-0.16658951,-0.414045584,-0.583453507,0.979680608,0.31638739,-0.301090438,0.694236868,-0.468874727,-0.541886306,0.484797724,-0.387206605,-0.903925306,0.049202113,0.31234884,0.560220415,0.192337928,-0.568412331,-0.589014079,0.493947974,0.83341924,0.096615313,0.443890704,2.18261873,3.243681457,4.269529756,3.034220117,2.382432565,1.44568739,3.53753394,0.996735132,2018,1,0,4,21443037,177200000,0.030252592,0,0.028484374,3
139,139,139,Ryan Tannehill,MIA,QB,0.301036275,0.247561611,0.094515431,0.282313581,-0.218015807,-0.212136197,0.217804918,-0.224886355,0.151229415,1.021043638,0.325238096,0.098325906,-0.263282278,0.694236868,0.102380874,0.21623762,-0.038023351,-0.299066599,0.356119781,-0.82306059,0.75939086,1.18040953,1.234407598,-0.453897027,-0.152898884,1.19054127,0.83341924,0.096615313,0.443890704,0.1722582,0.175573991,-0.630221648,-0.011033528,0.342881114,0.477217197,0.228239776,0.206221062,2018,0,1,4,77000000,177200000,0.108634312,1,0.010626993,0
140,140,140,Nick Foles,PHI,QB,0.363047493,0.050229892,-1.060673169,-0.764467112,-0.46678903,-0.592702579,1.624067109,-0.572212819,-0.656306297,-0.324663645,-0.765499422,-0.425021657,-0.679172039,1.12813491,0.102380874,0.21623762,-0.608373615,0.975859957,0.523787071,0.86891887,-0.901050928,-0.999649176,-0.944465348,0.462225412,0.420687404,0.493947974,0.238119783,-0.156424792,-1.162292766,-0.638939909,-0.632487234,-0.630221648,-0.296526057,-0.962431815,-0.491252997,-0.594884153,-0.057283628,2018,0,1,2,11000000,177200000,0.031038375,4,0.116896918,1
141,141,141,C.J. Beathard,SFO,QB,0.425058711,-0.739096985,-0.868141736,-0.764467112,-0.743993479,-0.717952275,-0.441923023,-0.67101063,-0.575552726,0.244674051,-0.111056911,0.447224281,-0.666569319,1.073897654,0.26559676,-0.020676107,0.484797724,0.058459056,-0.197690358,-0.386929238,-0.326282617,0.024602543,0.697583829,-0.179060295,-0.276148831,-0.899238619,-0.952479131,-1.168585212,0.12265401,-0.286245079,-0.304212361,-0.017752722,-0.296526057,-0.228193293,0.141977514,0.085452972,0.206221062,2018,1,0,4,3528646,177200000,0.004978338,0,0.004450865,2
142,142,142,Brock Osweiler,MIA,QB,0.487069928,-0.147101827,-0.675610302,-0.764467112,-0.665807608,-0.674596611,0.096276087,-0.674078885,-0.737059869,-0.42817959,-0.765499422,-0.38140936,-0.691774759,0.694236868,-0.060835012,0.074089384,-0.133081728,-0.321411953,0.015704374,-0.75475086,-0.390145763,-0.219714381,0.41338301,-0.278306892,-0.091273911,-0.202645322,-0.357179674,-0.662505002,-0.519819378,-0.674209392,-0.607235321,-0.630221648,-0.772346939,-0.717685641,-0.230511022,-0.628481048,-0.847797699,2018,0,1,1,880000,177200000,0.00496614,0,0.0,0
143,143,143,Lamar Jackson,BAL,QB,0.549081146,-1.528423862,1.057172598,-0.415540214,-0.765316898,-0.713134979,-0.823870778,-0.702306831,-0.737059869,-0.376421618,-0.983646926,-0.555858548,-0.666569319,0.639999612,0.020772931,0.21623762,0.389739347,-1.600062734,-0.06050803,-0.329128698,-0.454008908,-0.774125862,0.381805141,-0.011104514,0.178927894,-0.899238619,-0.357179674,0.349655418,-1.162292766,4.228248743,3.64771207,2.432122979,3.414876823,1.892940216,0.551714904,2.764805354,2.050753893,2018,1,0,4,9471648,177200000,0.013362935,0,0.012581892,3
144,144,144,Jeff Driskel,CIN,QB,0.611092364,-0.739096985,-0.290547436,-0.764467112,-0.722670059,-0.684231203,-0.563451854,-0.823809729,-0.737059869,-0.42817959,-1.20179443,-0.861144626,-0.792596519,-1.366778833,-1.121738272,-0.304972579,-0.798490369,-1.14943144,-0.17736705,-1.0069714,-0.454008908,-0.294888819,0.287071534,-1.148623209,-0.413619924,-0.899238619,-0.952479131,-0.915545107,-0.198582684,-0.074628181,0.080879317,0.594716203,-0.20136188,0.91395552,0.737959172,0.329030461,-0.057283628,2018,1,0,4,2452539,177200000,0.003460128,1,0.003825717,1
145,145,145,Jimmy Garoppolo,SFO,QB,0.673103582,-0.344433546,-1.445736036,-1.11339401,-1.092275991,-1.103335953,-0.580813116,-0.998700263,-0.81781344,0.710495803,-0.983646926,0.141938203,-0.98163732,-0.336270983,0.836852361,0.547916837,1.055147988,0.438330065,0.218937453,-1.122572481,-0.645598345,-0.529808938,1.676497761,-0.003470161,0.065158713,-0.899238619,-0.952479131,-0.915545107,-0.841056072,-0.674209392,-0.531479581,-0.630221648,-0.677182762,-0.228193293,0.328221782,0.043456853,-0.057283628,2018,0,1,5,137500000,177200000,0.155191874,0,0.146121148,4
146,146,146,Cody Kessler,JAX,QB,0.735114799,-0.739096985,-1.060673169,-0.938930561,-0.864826187,-0.901009522,0.33933375,-1.004223122,-1.060074154,-1.411581066,-1.20179443,-0.686695438,-0.98163732,-1.475253343,-1.366562101,-0.731417287,-1.416369822,-0.772043248,-0.421246745,-1.206645995,-0.070830034,-0.04117509,2.213321531,-1.858618099,-1.082013863,-0.899238619,-0.952479131,-0.662505002,-0.841056072,-0.286245079,0.036688468,-0.630221648,-0.011033528,0.424463172,1.222194269,1.185751286,0.206221062,2018,1,0,4,3389082,177200000,0.004781436,0,0.0,2
147,147,147,Blaine Gabbert,TEN,QB,0.797126017,0.050229892,-0.483078869,-1.11339401,-1.03541354,-1.045528401,-0.441923023,-1.055156155,-0.898567011,-0.117631755,-0.765499422,0.403611984,-1.01944548,-1.475253343,-0.713698556,-0.636651796,-0.465786049,-1.560337662,-0.548267419,-1.148845454,-1.156503511,-1.093617224,-0.849731742,-0.408090905,-0.475244898,0.493947974,0.238119783,-0.662505002,-1.162292766,-0.744748358,-0.739807866,-0.630221648,-0.677182762,-1.207177989,-1.198981215,-0.880457761,-1.111302389,2018,0,1,2,4000000,177200000,0.011286682,0,0.0,1
148,148,148,Josh Johnson,WAS,QB,0.859137235,0.64222505,-1.253204602,-1.11339401,-1.099383798,-1.093701361,-1.014844656,-1.077247591,-0.979320582,-0.479937562,-0.765499422,0.578061171,-1.05725364,0.911185889,-0.468874727,-0.636651796,0.009505838,-0.701282962,-0.827712902,-0.076908157,-0.901050928,-0.811713081,0.508116616,-0.660024575,-0.750187085,-0.202645322,-0.357179674,-0.915545107,-0.841056072,-0.145167147,0.017749533,-0.017752722,-0.20136188,0.016552881,0.737959172,1.639309369,-0.584293009,2018,0,1,1,915000,177200000,0.005163657,1,0.005890411,0
149,149,149,Josh McCown,NYJ,QB,0.921148452,2.023547085,-1.253204602,-1.11339401,-1.042521346,-1.002172737,-1.466237458,-1.108543791,-1.140827725,-1.7221289,-0.765499422,0.229162796,-1.08245908,-1.149829812,-1.774601816,-1.489541212,-1.083665501,-0.858941845,-1.518705369,-0.791533022,-1.02877722,-1.112410833,-0.439219448,-1.362385112,-1.266888783,-0.899238619,-0.952479131,-1.168585212,-0.519819378,-0.780017841,-0.537792559,-0.630221648,-0.677182762,-0.309775351,1.184945415,-0.20851986,-1.111302389,2018,0,1,1,10000000,177200000,0.056433409,0,0.0,0
150,150,150,Chase Daniel,CHI,QB,0.98315967,0.64222505,-1.060673169,-1.287857458,-1.092275991,-1.1659608,1.172674307,-1.123271415,-0.979320582,-0.169389728,-1.20179443,-0.206960172,-1.13286996,-0.878643535,-0.224050898,-0.068058852,-0.750961181,-1.253709756,0.249422415,-1.122572481,-0.901050928,-1.065426809,1.013362517,-0.385187844,-0.176600797,-0.202645322,-0.952479131,-0.915545107,-1.162292766,-0.497861977,-0.720868931,-0.630221648,-0.772346939,-0.962431815,-1.124483508,-0.830062418,-0.057283628,2018,0,1,2,10000000,177200000,0.028216704,0,0.026567481,1
151,151,151,Tyrod Taylor,CLE,QB,1.045170888,0.050229892,-1.253204602,-1.11339401,-1.170461861,-1.122605137,-2.3516618,-1.149044757,-1.060074154,-0.945759314,-1.20179443,-0.294184766,-1.20848628,-0.82440628,-1.203346215,-0.731417287,0.009505838,-1.063774251,-1.076673423,-1.148845454,-0.645598345,-0.680157814,1.865964974,-1.599050075,-1.006167743,-0.202645322,-0.952479131,-0.915545107,-1.162292766,-0.392053528,0.049314425,-0.017752722,-0.296526057,0.669209346,1.706429365,1.748499278,-0.320788318,2018,0,1,2,30500000,177200000,0.086060948,0,0.027749748,0
152,152,152,Derek Anderson,BUF,QB,1.107182106,1.234220208,-1.638267469,-1.287857458,-1.170461861,-1.194864576,-0.511368069,-1.153953965,-1.221581296,-2.187950652,-0.765499422,1.145021031,-1.14547268,-1.204067067,-0.387266784,-1.157861995,-0.08555254,0.353914285,-1.508543715,-1.169863833,-1.156503511,-1.131204443,-0.218174366,-0.255403831,-1.067792716,-0.899238619,-0.952479131,-1.168585212,-0.841056072,-0.921095773,-0.746120844,-0.630221648,-0.867511115,-1.370342105,-1.571469751,-0.92245388,-0.320788318,2018,0,1,1,1073530,177200000,0.006058296,0,0.0,0
153,153,153,Colt McCoy,WAS,QB,1.231204541,0.64222505,-1.445736036,-1.287857458,-1.227324312,-1.271941312,0.009469779,-1.211023508,-0.979320582,0.710495803,-0.983646926,1.101408734,-1.20848628,-0.498982749,-0.142442955,-0.49450356,-0.180610917,-0.993013965,-0.360276821,-0.528803292,-1.092640365,-1.103014028,0.823895304,-0.37755349,-0.598494844,-0.899238619,-0.952479131,-1.168585212,-0.841056072,-0.603670426,-0.342090231,-0.630221648,-0.48685441,-0.065029177,1.147696561,0.88337923,-0.847797699,2018,0,1,2,6500000,177200000,0.018340858,0,0.017268863,1
154,154,154,Taylor Heinicke,CAR,QB,1.293215759,-0.739096985,-0.868141736,-1.462320907,-1.220216506,-1.257489424,-0.268310407,-1.24293336,-1.140827725,-1.256307149,-0.983646926,0.970571843,-1.18328084,-1.583727854,-1.203346215,-1.394775721,-1.036136312,-1.870689793,-1.274825675,-1.605995184,-1.348092948,-1.281553319,-1.260244036,-0.728733758,-1.148379219,-0.899238619,-0.952479131,-1.168585212,-1.162292766,-0.780017841,-0.544105538,-0.630221648,-0.677182762,0.261299055,1.110447708,-0.443698125,-0.847797699,2018,0,1,2,1320000,177200000,0.003724605,2,0.013013699,0
155,155,155,Kyle Allen,CAR,QB,1.417238194,-1.331092143,-1.638267469,-1.462320907,-1.326833602,-1.382739119,0.269888703,-1.276070514,-1.060074154,1.176317555,-1.638089437,-1.340879891,-1.2841026,-0.498982749,1.244892077,1.590337234,0.960089611,-0.881287198,1.392608482,2.434788059,-1.475819239,-1.441299,-2.333891575,1.8974839,2.018196322,-0.899238619,-0.952479131,-0.915545107,-1.48352946,-0.780017841,-0.619861278,-0.017752722,-0.677182762,-0.472939467,0.216475222,-0.082531503,-1.111302389,2018,0,1,2,1050000,177200000,0.002962754,0,0.002789586,1
156,156,156,Matt Barkley,BUF,QB,1.479249412,-0.147101827,-1.830798902,-1.462320907,-1.362372634,-1.411642895,-0.511368069,-1.296934648,-1.060074154,1.952687141,-1.638089437,-1.340879891,-1.27149988,-0.82440628,1.816147678,2.064164687,2.005731761,0.347707243,1.611084041,1.940856167,-1.411956094,-1.366124562,-1.133932561,1.928021314,2.150927033,-0.899238619,-0.952479131,-0.915545107,-1.48352946,-0.850556807,-0.752433822,-0.630221648,-0.867511115,-1.288760047,-1.45972319,-1.048442236,-1.111302389,2018,0,1,1,790000,177200000,0.004458239,0,0.0,0
157,157,157,Mark Sanchez,WAS,QB,1.665283065,0.64222505,-1.638267469,-1.462320907,-1.333941408,-1.363469935,-1.500959981,-1.354617842,-1.221581296,-2.187950652,-0.983646926,2.409777641,-1.38492436,-2.288812173,-2.590681246,-3.053171808,-1.891661708,-1.675788655,-2.931175265,-2.331129238,-1.02877722,-1.0466332,2.939612513,-2.90452455,-3.101416828,-0.899238619,-0.952479131,-1.168585212,-1.162292766,-0.921095773,-0.689304039,-0.630221648,-0.772346939,-0.636103583,1.780927072,-0.54448881,-0.847797699,2018,0,1,1,915000,177200000,0.005163657,0,0.0,0
158,158,158,Teddy Bridgewater,NOR,QB,1.727294283,-0.541765266,-1.060673169,-1.462320907,-1.36948044,-1.421277487,-0.355116715,-1.366890862,-1.140827725,0.037642162,-1.419941933,0.534448875,-1.32191076,-2.397286683,-1.61138593,-1.20524474,-1.368840633,-2.239388125,-0.766742978,-0.922897887,-1.348092948,-1.366124562,0.192337928,-1.293675929,-1.048831186,-0.899238619,-0.952479131,-1.168585212,-1.162292766,-0.568400943,-0.708242974,-0.630221648,-0.772346939,-0.554521525,-1.012736947,-0.796465523,-1.111302389,2018,0,1,1,6000000,177200000,0.033860045,1,0.038522848,0
159,159,159,Taysom Hill,NOR,QB,1.913327936,-0.147101827,1.057172598,-0.938930561,-1.44766631,-1.498354223,-3.480143804,-1.400028015,-1.221581296,-2.187950652,-1.419941933,4.895678563,-1.38492436,-0.987118046,1.652931792,-1.821220429,4.762424702,-2.482704196,-2.509466627,-0.418456806,-1.411956094,-1.413108586,1.613342024,1.172220302,-1.712484742,-0.899238619,-0.952479131,-1.168585212,-1.48352946,0.348605614,0.497535886,0.594716203,0.559951531,1.566611984,0.775208025,0.152646762,-0.847797699,2018,0,1,3,1670000,177200000,0.00314146,0,0.054794521,1
160,160,160,Jameis Winston,TAM,QB,-1.594513686,-0.663490835,1.14286919,1.189770311,1.347555603,1.50375697,-0.250416787,1.800889049,1.766047231,0.759842061,3.91435747,1.272886369,1.752018197,0.603155988,1.084124629,0.379041484,1.416228149,1.613715526,0.018962278,0.455572488,1.704094653,1.358435221,-0.175290587,0.917183723,0.373436604,0.824242733,0.434903031,0.607351694,1.512890762,1.053326518,0.746249646,-0.094661484,0.854015003,1.13818957,0.510325751,0.419577785,1.633561195,2019,1,0,4,25351277,188200000,0.033675979,1,0.030136986,0
161,161,161,Dak Prescott,DAL,QB,-1.538857054,-0.476268174,1.14286919,1.189770311,1.406555637,1.36076501,0.507177064,1.670831392,1.489495879,0.611007018,0.675817256,-0.475415391,1.570610318,0.156018673,1.084124629,1.03991146,0.968998207,1.436513121,0.868201452,1.302343092,0.056602437,0.015467421,-0.979489599,1.247124706,1.181277343,-0.853679974,-0.90506847,0.84776174,1.178647454,0.824087475,0.892857554,0.962391752,0.941372262,2.620740262,0.919141053,0.5467801,0.301529551,2019,1,0,4,2723393,188200000,0.003617685,1,0.158471241,0
162,162,162,Jared Goff,LAR,QB,-1.483200422,-0.663490835,1.14286919,1.189770311,1.450805663,1.50375697,0.128380138,1.504960757,0.752025606,-0.133168196,1.528064681,-0.009201588,1.453990967,0.354746369,0.473802616,0.328205332,0.521768266,1.209858881,0.14028216,0.188996558,-0.012043072,0.21024901,-1.0525986,0.742509085,0.521620408,-0.01471862,0.434903031,1.088171786,0.844404146,0.201867217,-0.394034077,0.433865134,-0.281629375,-0.529679958,-0.604625074,-0.560628289,1.189550647,2019,0,1,4,134000000,188200000,0.178002125,0,0.169021191,3
163,163,163,Philip Rivers,LAC,QB,-1.42754379,1.770403763,1.14286919,1.189770311,1.421305646,1.336933017,0.662139443,1.490509907,0.84420939,0.065278528,2.209862621,0.457012214,1.415117851,1.249020998,0.778963622,0.379041484,0.521768266,1.18925395,0.250572962,0.183769579,0.811703036,0.743335465,-0.56520526,0.826611689,0.45469869,-0.01471862,0.434903031,0.126531603,2.181377377,-0.485849911,-0.453763224,-0.623188102,-0.543701154,-0.159042285,-0.158644744,-0.613005713,0.745540099,2019,0,1,4,83250000,188200000,0.110587141,1,0.126135217,0
164,164,164,Matt Ryan,ATL,QB,-1.371887158,1.021513118,0.957802304,1.020228042,1.554055723,1.456092983,0.696575527,1.396893526,1.120760743,0.21411357,1.187165711,-0.184031764,1.557652612,1.696158313,0.397512364,0.379041484,0.018634581,1.317004522,0.449096405,0.659424671,1.772740162,1.706991749,-0.126551253,0.321996068,0.339975745,1.663204087,0.434903031,0.607351694,1.178647454,0.234615651,0.18696763,-0.094661484,0.155156924,-0.159042285,0.547490778,-0.014406584,0.967545373,2019,0,1,5,150000000,188200000,0.159404888,0,0.15136226,3
165,165,165,Russell Wilson,SEA,QB,-1.316230526,0.459845133,1.14286919,1.189770311,1.059930437,0.979453116,0.679357485,1.173219488,1.581679663,1.107123827,-0.346879654,-0.941629193,1.065259799,0.056654825,0.931544125,1.192419916,0.689479494,0.756550403,1.232161097,1.281435175,1.772740162,1.737746737,0.190254418,0.626059327,0.980512189,2.50216544,2.444860284,1.568991877,0.17591753,1.577301473,1.245802516,0.962391752,0.766657743,0.674892479,0.658985861,0.853562154,0.745540099,2019,0,1,4,140000000,188200000,0.18597237,0,0.176589304,3
166,166,166,Tom Brady,NWE,QB,-1.260573894,2.519294409,1.14286919,1.189770311,1.295930573,1.441793787,-0.233198745,1.139919702,0.936393175,0.065278528,0.164468801,-0.766799017,1.104132916,0.006972902,-0.136519398,0.226533028,0.018634581,0.711219555,0.223000261,0.455572488,0.331184473,0.364023949,-0.857641264,0.192607447,0.416457709,-0.01471862,-0.23508272,1.809401923,-0.158325777,-0.027371826,-0.426613612,0.962391752,-0.019557595,0.304254806,-0.567460047,-0.590558245,-0.142480997,2019,0,1,1,23000000,188200000,0.122210414,2,0.126135217,0
167,167,167,Derek Carr,OAK,QB,-1.204917262,-0.101822851,1.14286919,1.189770311,1.207430522,0.96515392,1.419733295,1.138034808,0.659841822,0.164501889,0.164468801,-0.591968841,1.078217504,0.801883683,0.855253874,0.836566852,0.186345809,0.708472231,0.928861392,0.894638727,0.468475491,0.353772286,-0.56520526,0.89777543,0.899250103,0.824242733,1.104888782,0.607351694,1.512890762,0.005376609,-0.165977332,0.433865134,-0.106914855,0.11893597,0.064345421,-0.366083572,0.523534825,2019,0,1,5,125000000,188200000,0.132837407,0,0.126135217,2
168,168,168,Carson Wentz,PHI,QB,-1.14926063,-0.289045512,1.14286919,1.189770311,1.406555637,1.413195395,0.300560559,1.12861034,1.212944527,0.313336932,-0.005980684,-0.825075743,1.363287028,-0.291118642,-0.060229146,0.328205332,-0.260884133,0.69473561,0.504241806,0.826688,1.017639563,0.825348766,-0.492096259,0.102035412,0.426017954,0.824242733,1.774874533,1.088171786,0.844404146,1.151571822,0.708240189,-0.094661484,1.116086782,0.489573643,0.398830668,0.389647829,2.521582291,2019,0,1,4,128000000,188200000,0.170031881,0,0.161453078,3
